customer_id,customer_region,customer_age,vendor_count,product_count,is_chain,first_order,last_order,last_promo,payment_method,CUI_American,CUI_Asian,CUI_Beverages,CUI_Cafe,CUI_Chicken Dishes,CUI_Chinese,CUI_Desserts,CUI_Healthy,CUI_Indian,CUI_Italian,CUI_Japanese,CUI_Noodle Dishes,CUI_OTHER,CUI_Street Food / Snacks,CUI_Thai,DOW_0,DOW_1,DOW_2,DOW_3,DOW_4,DOW_5,DOW_6,HR_0,HR_1,HR_2,HR_3,HR_4,HR_5,HR_6,HR_7,HR_8,HR_9,HR_10,HR_11,HR_12,HR_13,HR_14,HR_15,HR_16,HR_17,HR_18,HR_19,HR_20,HR_21,HR_22,HR_23,late_night,early_morning,morning,midday,afternoon_evening,night,weekday,weekend,total_spending,total_orders,used_promo,broader_region,order_frequency,order_span,avg_product_cost,avg_order_cost,products_per_vendor,cui_diversity_score,prefered_cuisine,dow_diversity_score,hr_diversity_score
11fd2b8ca6,2360,38.0,7,25,12,0.0,82,NO PROMO,CARD,0.0,18.57,13.41,0.0,0.0,11.51,0.0,0.0,0.0,0.0,48.72,0.0,3.05,0.0,0.0,2,2,2,2,4,1,2,0.0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,2,2,6,1,0,0,0.0,0,1,2,5,7,12,3,95.26,15,0,2,5.466666666666667,82.0,3.8104,6.350666666666667,3.5714285714285716,5,CUI_Japanese,7,7
593a6669e1,4660,19.0,10,29,3,0.0,82,DELIVERY,CARD,10.41,77.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.68,0.0,0.0,15.87,0.0,3.06,3,2,1,1,4,4,5,0.0,0,0,0,0,0,0,0,0,0,1,0,2,3,1,3,3,6,1,0,0,0,0,0,0.0,0,3,7,10,0,11,9,225.65,20,1,4,4.1,82.0,7.781034482758621,11.2825,2.9,5,CUI_Italian,7,8
6c0978d3be,4660,35.0,8,22,9,0.0,82,NO PROMO,CARD,91.41,20.16,0.0,0.0,0.0,0.0,0.0,12.94,0.0,30.51,0.0,0.0,0.0,0.0,0.0,1,2,4,1,3,2,4,0.0,0,0,0,0,0,0,0,1,3,0,2,1,0,0,1,3,4,2,0,0,0,0,0,0.0,1,6,1,9,0,11,6,155.01999999999998,17,0,4,4.823529411764706,82.0,7.046363636363636,9.118823529411763,2.75,4,CUI_American,7,8
7bda173029,4660,26.0,10,22,3,0.0,82,FREEBIE,CARD,17.79,0.0,0.0,0.0,0.0,14.55,0.0,0.0,0.0,26.6,9.53,0.0,27.87,38.28,0.0,2,3,1,4,3,0,3,0.0,0,0,0,0,0,0,0,0,1,2,1,2,2,5,0,0,2,1,0,0,0,0,0,0.0,0,6,7,3,0,13,3,134.62,16,1,4,5.125,82.0,6.119090909090909,8.41375,2.2,6,CUI_Street Food / Snacks,6,8
b0df1b3546,2360,36.0,10,22,17,0.0,82,FREEBIE,DIGI,0.0,13.44,4.06,0.0,0.0,0.0,0.99,0.0,0.0,0.0,8.67,39.48,11.23,0.0,0.0,0,0,0,3,5,2,7,0.0,0,0,0,0,0,0,5,2,0,2,1,1,0,2,0,2,2,0,0,0,0,0,0,0.0,7,4,2,4,0,8,9,77.86999999999999,17,1,2,4.823529411764706,82.0,3.539545454545454,4.580588235294117,2.2,6,CUI_Noodle Dishes,4,8
be790fb33f,2360,31.0,19,40,28,0.0,82,DISCOUNT,CARD,12.05,41.2,0.0,0.0,3.64,5.99,0.0,0.0,5.67,2.41,3.93,8.25,8.86,0.0,0.0,1,2,3,9,6,7,11,0.0,0,0,0,0,0,0,3,1,1,1,2,5,6,2,1,0,2,4,9,2,0,0,0,0.0,4,9,9,15,2,21,18,92.0,39,1,2,2.1025641025641026,82.0,2.3,2.358974358974359,2.1052631578947367,9,CUI_Asian,7,13
c3eb7259ac,2360,21.0,10,25,13,0.0,82,NO PROMO,CARD,0.0,9.26,14.2,0.0,6.59,5.93,0.0,0.0,0.0,0.0,0.0,17.24,11.0,0.0,0.0,4,1,3,1,3,3,3,0.0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,0,0,1,2,0,0,1,3,3,0.0,1,4,3,3,7,12,6,64.22,18,0,2,4.555555555555555,82.0,2.5688,3.5677777777777777,2.5,6,CUI_Noodle Dishes,7,12
53ff104b0a,8670,61.0,15,41,18,0.0,83,NO PROMO,DIGI,0.0,337.89,61.7,0.0,0.0,18.29,36.16,0.0,0.0,0.0,0.0,0.0,0.0,30.06,0.0,4,4,2,3,3,4,2,0.0,0,0,4,1,0,0,1,0,8,3,2,2,0,1,0,0,0,0,0,0,0,0,0,5.0,1,15,1,0,0,16,6,484.09999999999997,22,0,8,3.772727272727273,83.0,11.807317073170731,22.004545454545454,2.7333333333333334,5,CUI_Asian,7,8
5c9100afef,4660,29.0,25,53,26,0.0,83,NO PROMO,CARD,57.52,9.99,0.0,50.74,0.0,0.0,0.0,22.63,26.85,36.81,0.0,0.0,129.0,0.0,22.16,5,8,5,4,9,5,6,0.0,0,0,0,0,0,0,0,1,3,9,1,2,1,3,4,4,5,2,4,3,0,0,0,0.0,1,15,8,15,3,31,11,355.7,42,0,4,1.9761904761904763,83.0,6.711320754716981,8.469047619047618,2.12,8,CUI_OTHER,7,13
9cee92fa6e,2360,25.0,14,32,22,0.0,83,NO PROMO,CARD,0.0,47.74,6.72,0.0,9.38,4.84,18.16,0.0,2.71,0.0,0.0,0.0,6.73,0.0,0.0,4,3,4,6,0,4,2,0.0,0,0,0,0,1,0,1,2,0,3,2,0,2,3,0,2,2,1,0,2,1,1,0,0.0,4,5,5,5,4,17,6,96.28,23,0,2,3.608695652173913,83.0,3.00875,4.18608695652174,2.2857142857142856,7,CUI_Asian,6,13
9da1fa8416,2360,32.0,14,38,24,0.0,83,NO PROMO,CARD,39.44,10.9,9.73,0.0,0.0,0.0,0.0,0.0,6.66,29.39,32.68,0.0,17.13,0.0,1.69,3,5,5,2,4,3,5,0.0,0,0,0,0,0,0,0,0,0,0,3,9,3,0,0,0,0,4,8,0,0,0,0,0.0,0,12,3,12,0,19,8,147.61999999999998,27,0,2,3.074074074074074,83.0,3.8847368421052626,5.467407407407406,2.7142857142857144,8,CUI_American,7,5
be810296f1,4660,24.0,11,41,11,0.0,83,NO PROMO,CARD,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.15,0.0,0.0,0.0,112.59,0.0,1,2,2,2,2,10,17,0.0,0,2,0,0,0,0,0,1,4,1,1,1,2,2,4,5,4,4,4,1,0,0,0,2.0,1,7,8,17,1,9,27,192.24,36,0,4,2.3055555555555554,83.0,4.688780487804879,5.34,3.727272727272727,3,CUI_Street Food / Snacks,7,14
d82684ab2c,2360,26.0,17,26,11,0.0,83,NO PROMO,CARD,0.0,6.65,7.13,0.0,26.16,8.66,0.0,0.0,0.0,0.0,0.0,21.98,27.39,0.0,0.0,0,1,1,2,2,4,7,0.0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,11,1,0,0,0,0,0,0,0.0,0,5,0,12,0,6,11,97.97,17,0,2,4.882352941176471,83.0,3.768076923076923,5.762941176470588,1.5294117647058822,6,CUI_OTHER,6,3
de4a4c4c6f,2360,23.0,20,37,28,0.0,83,NO PROMO,CARD,6.8,0.0,1.35,0.0,1.22,9.43,0.0,0.0,3.6,1.07,6.03,13.78,63.5,1.65,13.97,6,4,4,4,4,4,4,0.0,0,0,0,0,0,0,0,0,0,0,2,2,4,1,0,0,0,0,20,1,0,0,0,0.0,0,4,5,20,1,22,8,122.4,30,0,2,2.7666666666666666,83.0,3.308108108108108,4.08,1.85,11,CUI_OTHER,7,6
029fbb1d44,2360,27.0,14,54,40,0.0,84,NO PROMO,CARD,5.92,0.0,50.89,0.0,20.87,47.96,0.0,20.03,0.0,0.0,0.0,4.5,7.27,0.0,0.0,3,4,6,8,2,13,11,0.0,0,0,0,0,0,0,0,6,4,1,11,5,2,4,1,0,8,2,1,1,0,0,1,0.0,6,21,7,11,2,23,24,157.44000000000003,47,0,2,1.7872340425531914,84.0,2.915555555555556,3.349787234042554,3.857142857142857,7,CUI_Beverages,7,13
06a1aa94cd,4660,37.0,10,31,8,0.0,84,NO PROMO,CARD,36.13,10.59,0.0,0.0,0.0,7.14,0.0,0.0,0.0,87.39,2.98,0.0,37.45,0.0,4.08,3,3,2,6,1,3,4,0.0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,6,6,0,2,2,1,1,0,0,0.0,0,3,7,10,2,15,7,185.76000000000002,22,0,4,3.8181818181818183,84.0,5.99225806451613,8.443636363636365,3.1,7,CUI_Italian,7,9
115091a268,2360,24.0,17,53,31,0.0,84,NO PROMO,CARD,16.39,0.0,14.75,0.0,44.32,57.21,0.0,0.0,0.0,2.68,5.63,25.8,37.71,0.0,1.24,3,4,5,5,2,9,9,0.0,0,0,0,0,0,0,0,4,4,3,1,2,3,3,1,4,8,2,1,1,0,0,0,0.0,4,10,7,15,1,19,18,205.73000000000005,37,0,2,2.27027027027027,84.0,3.881698113207548,5.560270270270271,3.1176470588235294,9,CUI_Chinese,7,13
146ae942b4,2440,31.0,15,31,9,0.0,84,DISCOUNT,CARD,8.87,66.46,14.68,0.0,3.44,0.0,14.24,0.0,3.82,0.0,0.0,0.0,17.11,0.0,8.6,4,1,2,3,2,4,4,0.0,0,0,0,0,0,0,0,2,1,2,0,2,0,3,1,0,1,1,3,3,1,0,0,0.0,2,5,4,5,4,12,8,137.21999999999997,20,1,2,4.2,84.0,4.426451612903225,6.860999999999999,2.066666666666667,8,CUI_Asian,7,11
35857fe463,4660,25.0,8,21,13,0.0,84,NO PROMO,CARD,8.55,0.0,0.0,68.93,0.0,0.0,0.0,19.65,0.0,0.0,5.19,0.0,48.31,0.0,0.0,0,1,4,1,1,4,4,0.0,0,0,0,0,0,0,0,2,2,3,2,0,1,2,0,2,0,1,0,0,0,0,0,0.0,2,7,3,3,0,7,8,150.63,15,0,4,5.6,84.0,7.172857142857143,10.042,2.625,5,CUI_Cafe,6,8
363ea64d78,2360,24.0,13,26,16,0.0,84,NO PROMO,CARD,0.0,2.97,3.4,0.0,12.66,56.54,0.0,0.0,0.0,0.0,0.0,7.93,13.93,0.0,0.0,1,6,2,1,0,2,7,0.0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,4,8,1,0,0,0,0,0.0,0,4,2,13,0,10,9,97.43,19,0,2,4.421052631578948,84.0,3.7473076923076927,5.127894736842106,2.0,6,CUI_Chinese,6,7
41502ec9c1,8670,17.0,7,23,9,0.0,84,FREEBIE,CARD,0.0,99.32,95.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.23,0.0,0.0,0.0,0.0,2,2,2,3,2,2,6,0.0,2,5,2,2,0,1,1,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,11.0,2,6,0,0,0,11,8,200.99999999999997,19,1,8,4.421052631578948,84.0,8.739130434782608,10.578947368421051,3.2857142857142856,3,CUI_Asian,7,9
4a973fe7df,4660,21.0,13,35,24,0.0,84,FREEBIE,CARD,5.83,13.26,0.0,99.52,0.0,0.0,0.0,0.0,0.0,58.81,0.0,0.0,12.47,0.0,2.58,1,0,0,0,2,10,13,0.0,0,0,0,0,0,2,3,3,6,3,0,0,0,2,3,2,1,0,1,0,0,0,0,0.0,8,9,5,4,0,3,23,192.47000000000003,26,1,4,3.230769230769231,84.0,5.499142857142858,7.402692307692309,2.6923076923076925,6,CUI_Cafe,4,10
5e173df06e,4660,27.0,15,22,18,0.0,84,NO PROMO,CARD,34.72,5.51,0.0,2.4,0.0,0.0,0.0,27.55,0.0,48.79,0.0,0.0,5.03,0.0,0.0,3,4,4,5,0,1,5,0.0,0,0,0,0,0,0,0,1,2,0,1,0,3,1,1,3,3,7,0,0,0,0,0,0.0,1,3,5,13,0,16,6,124.0,22,0,4,3.8181818181818183,84.0,5.636363636363637,5.636363636363637,1.4666666666666666,6,CUI_Italian,6,9
8723e7a9dc,4660,38.0,9,23,12,0.0,84,NO PROMO,CARD,0.0,16.6,0.0,13.48,0.0,0.0,0.0,99.84,39.43,0.0,15.04,0.0,0.0,0.0,0.0,0,4,1,1,2,3,6,0.0,0,0,0,0,0,0,0,0,3,2,3,1,1,2,1,3,1,0,0,0,0,0,0,0.0,0,9,4,4,0,8,9,184.39000000000001,17,0,4,4.9411764705882355,84.0,8.01695652173913,10.846470588235295,2.5555555555555554,5,CUI_Healthy,6,9
8fb70dca2f,8670,24.0,8,23,8,0.0,84,NO PROMO,CARD,0.0,244.59,12.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.95,0.0,0,3,0,0,1,5,3,0.0,0,0,2,2,3,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,4.0,3,5,0,0,0,4,8,281.88,12,0,8,7.0,84.0,12.255652173913044,23.49,2.875,3,CUI_Asian,4,7
9c780a61fc,8670,23.0,13,29,9,0.0,84,DELIVERY,CARD,93.03,183.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.94,0.0,0.0,0.0,0.0,2,0,4,2,5,0,6,0.0,1,2,1,0,2,3,0,0,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,4.0,5,10,0,0,0,13,6,300.26,19,1,8,4.421052631578948,84.0,10.353793103448275,15.803157894736842,2.230769230769231,3,CUI_Asian,5,8
acd0b6d057,2360,40.0,11,38,18,0.0,84,NO PROMO,CARD,9.76,0.0,0.0,0.0,24.26,0.0,0.0,6.96,0.0,0.0,29.56,3.02,89.16,0.0,0.0,1,2,2,2,6,2,8,0.0,0,0,0,0,0,0,0,0,0,0,3,3,5,3,2,0,0,0,3,0,2,2,0,0.0,0,6,10,3,4,13,10,162.72,23,0,2,3.652173913043478,84.0,4.282105263157895,7.074782608695652,3.4545454545454546,6,CUI_OTHER,7,8
aef093c998,8670,30.0,6,21,5,0.0,84,DISCOUNT,CASH,12.9,164.2,52.81,0.0,0.0,0.0,24.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,3,0,1,0,4,0.0,0,0,3,3,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6.0,3,2,0,0,0,7,4,254.87,11,1,8,7.636363636363637,84.0,12.136666666666667,23.17,3.5,4,CUI_Asian,4,6
b69f29f267,4660,20.0,8,31,20,0.0,84,NO PROMO,CARD,52.73,0.0,0.0,17.58,0.0,0.0,0.0,45.11,5.89,24.9,0.0,0.0,58.02,0.0,0.0,1,4,2,7,3,2,6,0.0,0,0,0,0,0,0,4,1,0,4,0,1,0,1,3,7,4,0,0,0,0,0,0,0.0,5,5,4,11,0,17,8,204.23000000000002,25,0,4,3.36,84.0,6.588064516129033,8.1692,3.875,6,CUI_OTHER,7,8
b6db6b24bf,8670,27.0,12,21,9,0.0,84,DISCOUNT,CASH,30.34,80.62,5.79,0.0,0.0,6.17,19.87,30.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,4,1,5,4,0.0,5,3,2,1,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11.0,3,3,0,0,0,8,9,173.33,17,1,8,4.9411764705882355,84.0,8.253809523809524,10.195882352941178,1.75,6,CUI_Asian,6,8
bdea2df96b,2490,44.0,10,33,27,0.0,84,NO PROMO,CARD,0.0,0.0,0.0,46.37,10.13,0.0,0.0,0.0,0.0,2.85,14.92,10.59,14.24,0.0,0.0,2,5,1,4,0,6,10,0.0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,6,5,9,1,0,0,0,0,0,0.0,0,4,9,15,0,12,16,99.1,28,0,2,3.0,84.0,3.003030303030303,3.539285714285714,3.3,6,CUI_Cafe,6,6
bfb0766eaf,8670,23.0,21,31,9,0.0,84,NO PROMO,CASH,49.55,114.86,32.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.45,0.0,3,2,2,2,3,5,9,0.0,3,2,2,5,3,0,0,1,3,2,1,0,0,3,1,0,0,0,0,0,0,0,0,12.0,4,6,4,0,0,12,14,265.14,26,0,8,3.230769230769231,84.0,8.552903225806451,10.197692307692307,1.4761904761904763,4,CUI_Asian,7,11
c5d531234a,2360,33.0,14,33,24,0.0,84,FREEBIE,CARD,8.4,8.56,1.36,0.0,0.0,14.43,0.0,0.0,0.0,3.22,4.42,1.12,21.66,30.66,0.0,1,1,3,3,2,8,8,0.0,0,0,0,0,0,0,1,1,0,1,2,3,2,1,0,0,2,7,1,3,2,0,0,0.0,2,6,3,10,5,10,16,93.83,26,1,2,3.230769230769231,84.0,2.8433333333333333,3.608846153846154,2.357142857142857,9,CUI_Street Food / Snacks,7,12
e5fb8d261a,2360,29.0,20,56,39,0.0,84,NO PROMO,CARD,0.0,0.0,0.0,0.0,22.45,36.56,0.0,0.0,0.0,4.43,0.0,63.02,29.89,0.0,0.0,7,5,3,6,6,5,10,0.0,0,0,0,0,0,0,0,0,0,3,11,2,1,1,0,2,3,6,10,3,0,0,0,0.0,0,16,2,21,3,27,15,156.35000000000002,42,0,2,2.0,84.0,2.791964285714286,3.722619047619048,2.8,5,CUI_Noodle Dishes,7,10
eaeb503d37,4140,28.0,1,20,0,0.0,84,NO PROMO,CARD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.81,0.0,0.0,0.0,0.0,0.0,3,1,3,1,0,2,3,0.0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,2,2,1,4,0,0,0,0,0,0.0,0,2,4,7,0,8,5,97.81,13,0,4,6.461538461538462,84.0,4.8905,7.523846153846154,20.0,1,CUI_Italian,6,8
eb140d7e80,8670,24.0,23,26,10,0.0,84,NO PROMO,CASH,17.96,81.77,18.54,0.0,0.0,5.87,23.78,0.0,0.0,0.0,36.47,0.0,0.0,18.8,0.0,2,6,2,1,3,5,4,0.0,2,0,0,0,1,0,2,2,0,2,2,3,2,1,2,1,0,1,1,0,0,0,1,2.0,5,7,5,3,1,14,9,203.19,23,0,8,3.652173913043478,84.0,7.8149999999999995,8.834347826086956,1.1304347826086956,7,CUI_Asian,7,14
f49c2e5b90,2360,33.0,22,26,17,0.0,84,NO PROMO,CARD,15.28,4.86,0.0,0.0,6.0,19.27,0.0,3.28,5.06,0.0,0.0,12.77,11.51,0.0,1.87,3,2,3,3,3,3,5,0.0,0,0,0,0,0,0,0,0,1,3,7,1,0,0,0,2,3,1,3,1,0,0,0,0.0,0,12,0,9,1,14,8,79.9,22,0,2,3.8181818181818183,84.0,3.0730769230769233,3.6318181818181823,1.1818181818181819,9,CUI_Chinese,7,9
f539d67c11,4140,21.0,1,20,0,0.0,84,NO PROMO,CARD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.03,0.0,0.0,0.0,0.0,0.0,3,2,2,1,1,2,6,0.0,0,0,0,0,0,0,0,0,0,6,5,1,1,0,1,2,0,0,1,0,0,0,0,0.0,0,12,2,3,0,9,8,91.03,17,0,4,4.9411764705882355,84.0,4.5515,5.354705882352941,20.0,1,CUI_Italian,7,7
f8cd91b2dc,8670,25.0,8,24,3,0.0,84,FREEBIE,DIGI,12.18,181.67,18.55,0.0,0.0,0.0,11.76,0.0,0.0,0.0,13.04,0.0,0.0,24.56,0.0,4,5,2,2,0,0,3,0.0,0,0,1,1,2,0,0,0,0,3,2,3,4,0,0,0,0,0,0,0,0,0,0,2.0,2,8,4,0,0,13,3,261.76,16,1,8,5.25,84.0,10.906666666666666,16.36,3.0,6,CUI_Asian,5,7
fe58690777,8670,23.0,10,33,10,0.0,84,DELIVERY,CARD,36.94,189.27,31.06,0.0,0.0,6.05,0.0,0.0,0.0,0.0,53.68,0.0,0.0,0.0,0.0,4,5,3,1,1,5,5,0.0,0,1,1,3,1,2,1,0,2,8,4,0,1,0,0,0,0,0,0,0,0,0,0,5.0,4,14,1,0,0,14,10,317.0,24,1,8,3.5,84.0,9.606060606060606,13.208333333333334,3.3,5,CUI_Asian,7,10
09bd6cb0d5,2360,22.0,13,65,24,0.0,85,NO PROMO,CARD,1.83,0.0,0.0,0.0,7.88,0.0,0.0,0.0,233.01,9.66,0.0,0.0,0.0,0.0,4.82,9,9,8,6,10,7,9,0.0,0,0,0,0,0,0,0,0,0,0,1,12,9,0,0,0,0,1,10,22,3,0,0,0.0,0,13,9,11,25,42,16,257.2,58,0,2,1.4655172413793103,85.0,3.9569230769230765,4.43448275862069,5.0,5,CUI_Indian,7,7
12c8dc3380,2360,21.0,7,29,15,0.0,85,NO PROMO,CARD,7.24,35.49,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,17.57,16.59,15.59,0.0,0.0,3,4,3,4,2,3,2,0.0,0,0,0,0,0,0,0,0,0,0,3,9,2,0,2,0,1,3,1,0,0,0,0,0.0,0,12,4,5,0,16,5,95.48,21,0,2,4.0476190476190474,85.0,3.2924137931034485,4.546666666666667,4.142857142857143,6,CUI_Asian,7,7
170c7abee6,2360,30.0,15,28,21,0.0,85,DISCOUNT,DIGI,1.31,0.0,0.0,0.0,2.94,9.58,4.55,8.15,39.37,2.46,4.87,0.0,0.0,0.0,14.31,2,2,4,2,0,8,4,0.0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,5,3,1,0,2,0,2,2,0,0.0,0,1,11,6,4,10,12,87.54,22,1,2,3.8636363636363638,85.0,3.126428571428572,3.9790909090909095,1.8666666666666667,9,CUI_Indian,6,9
4d5c44c3b4,4660,25.0,12,22,8,0.0,85,NO PROMO,CARD,55.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.82,11.47,0.0,0.0,0.0,0.0,2,2,3,3,1,1,4,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,1,4,5,2,0,0,0,0.0,0,1,1,12,2,11,5,128.88,16,0,4,5.3125,85.0,5.858181818181818,8.055,1.8333333333333333,3,CUI_Italian,7,7
74dd8b3d74,8370,28.0,10,22,10,0.0,85,NO PROMO,DIGI,49.76,146.35,5.94,0.0,0.0,0.0,5.91,0.0,0.0,0.0,0.0,0.0,0.0,30.12,0.0,1,2,1,3,0,4,3,2.0,2,0,1,0,1,1,0,0,0,0,3,0,0,2,2,0,0,0,0,0,0,0,0,5.0,2,3,4,0,0,7,7,238.07999999999998,14,0,8,6.071428571428571,85.0,10.82181818181818,17.005714285714284,2.2,5,CUI_Asian,6,8
7f9fede9d2,2360,25.0,14,23,18,0.0,85,FREEBIE,DIGI,14.99,29.67,0.0,0.0,5.08,0.0,0.0,0.0,8.38,2.23,5.53,5.02,6.45,0.0,0.0,1,2,3,4,2,2,5,0.0,0,0,1,0,0,0,0,1,2,0,2,3,1,0,1,3,3,0,1,0,1,0,0,1.0,1,7,2,7,1,12,7,77.35,19,1,2,4.473684210526316,85.0,3.3630434782608694,4.071052631578947,1.6428571428571428,8,CUI_Asian,7,11
83b1edb29e,4660,27.0,2,26,26,0.0,85,NO PROMO,DIGI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.4,0.0,0.0,0.0,0.0,0.0,4,3,3,3,2,6,5,0.0,0,0,0,0,0,0,0,0,1,1,2,3,0,3,4,5,4,1,2,0,0,0,0,0.0,0,7,7,12,0,15,11,125.4,26,0,4,3.269230769230769,85.0,4.823076923076924,4.823076923076924,13.0,1,CUI_Italian,7,10
89ebb923a9,4660,46.0,6,54,31,0.0,85,NO PROMO,CARD,156.73,10.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.78,0.0,139.42,0.0,0.0,4,8,6,5,3,9,6,0.0,0,0,0,0,0,0,0,0,0,5,5,0,5,9,5,6,4,0,1,1,0,0,0,0.0,0,10,19,11,1,26,15,313.34,41,0,4,2.073170731707317,85.0,5.8025925925925925,7.642439024390243,9.0,4,CUI_American,7,9
8dfad5f8e4,4660,26.0,4,45,0,0.0,85,NO PROMO,CARD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.22,0.0,0.0,50.76,0.0,0.0,7,6,7,4,6,4,4,0.0,0,0,0,0,0,1,2,6,6,9,2,0,0,0,1,1,7,3,0,0,0,0,0,0.0,9,17,1,11,0,30,8,326.98,38,0,4,2.236842105263158,85.0,7.266222222222223,8.604736842105263,11.25,2,CUI_Italian,7,10
9e56ba098b,2360,60.0,12,30,16,0.0,85,NO PROMO,CARD,7.48,9.52,11.14,0.0,13.0,32.13,0.0,5.79,0.0,0.0,0.0,0.0,37.43,0.0,0.0,5,4,4,3,3,1,2,0.0,0,0,0,0,0,0,0,0,1,0,3,3,1,1,2,2,3,2,3,1,0,0,0,0.0,0,7,4,10,1,19,3,116.49000000000001,22,0,2,3.8636363636363638,85.0,3.8830000000000005,5.295000000000001,2.5,7,CUI_OTHER,7,11
9fe492b40e,2360,23.0,6,63,37,0.0,85,NO PROMO,CARD,174.41,0.0,0.0,0.0,0.0,0.0,4.93,0.0,67.28,8.61,0.0,0.0,0.0,0.0,0.0,3,4,3,4,4,7,12,0.0,2,0,0,0,0,0,4,10,1,0,2,0,0,0,2,2,3,1,4,4,2,0,0,2.0,14,3,2,10,6,18,19,255.23000000000002,37,0,2,2.2972972972972974,85.0,4.051269841269842,6.898108108108109,10.5,4,CUI_American,7,12
b2d542879e,4660,23.0,8,26,2,0.0,85,DISCOUNT,CARD,0.0,53.64,0.0,0.0,0.0,0.0,0.0,0.0,126.47,0.0,15.07,0.0,37.04,0.0,0.0,2,1,1,1,0,3,5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,5,2,0,0,0,0,0.0,0,0,1,12,0,5,8,232.22,13,1,4,6.538461538461538,85.0,8.931538461538462,17.863076923076925,3.25,4,CUI_Indian,6,5
c76cadc9f0,8670,26.0,6,26,3,0.0,85,NO PROMO,CARD,0.0,93.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.32,0.0,1,0,3,0,6,2,2,1.0,0,0,1,1,0,0,0,0,2,8,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,11,0,0,0,10,4,323.15,14,0,8,6.071428571428571,85.0,12.428846153846154,23.082142857142856,4.333333333333333,2,CUI_Street Food / Snacks,5,6
d676181fd1,8670,22.0,17,35,17,0.0,85,NO PROMO,CARD,18.1,262.75,0.0,0.0,0.0,44.18,0.0,0.0,0.0,0.0,40.03,0.0,0.0,0.0,0.0,7,0,3,3,2,2,6,0.0,1,1,1,2,4,0,0,0,2,10,1,1,0,0,0,0,0,0,0,0,0,0,0,5.0,4,14,0,0,0,15,8,365.06000000000006,23,0,8,3.6956521739130435,85.0,10.430285714285716,15.872173913043481,2.0588235294117645,4,CUI_Asian,6,9
daff3d772e,4660,22.0,15,36,19,0.0,85,NO PROMO,CARD,17.2,35.85,0.0,8.36,0.0,0.0,0.0,0.0,24.0,67.98,51.51,0.0,30.8,0.0,0.0,4,1,1,2,6,6,7,0.0,0,0,0,0,0,0,0,1,1,2,3,1,2,0,0,5,5,6,1,0,0,0,0,0.0,1,7,2,17,0,14,13,235.7,27,0,4,3.1481481481481484,85.0,6.547222222222222,8.72962962962963,2.4,7,CUI_Italian,7,10
e6b3efce82,2360,28.0,11,26,20,0.0,85,NO PROMO,CARD,9.34,0.0,4.64,0.0,0.0,0.0,0.0,3.28,4.38,2.61,0.0,0.0,72.76,0.0,0.0,3,4,3,3,1,3,4,0.0,0,1,0,0,0,0,0,0,3,0,1,4,0,3,1,0,5,2,0,1,0,0,0,1.0,0,8,4,7,1,14,7,97.01,21,0,2,4.0476190476190474,85.0,3.7311538461538465,4.61952380952381,2.3636363636363638,6,CUI_OTHER,7,9
